City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
401,Senges,-24.1128,-49.4636,65.89,95,100,7.14,BR,2022-01-29 00:20:07
402,Chimbote,-9.0853,-78.5783,71.38,80,95,9.53,PE,2022-01-29 00:20:07
403,Hohhot,40.8106,111.6522,1.69,71,0,4.47,CN,2022-01-29 00:20:08
404,Laredo,27.5064,-99.5075,57.85,44,0,5.75,US,2022-01-29 00:15:46
405,Nicoya,10.1483,-85.452,81.95,56,51,2.98,CR,2022-01-29 00:20:09
406,Aksarka,66.5606,67.7975,-4.25,97,98,7.87,RU,2022-01-29 00:20:07
407,Moissala,8.3404,17.7663,70.95,23,65,5.26,TD,2022-01-29 00:20:10
408,Usinsk,65.9939,57.5281,1.09,96,99,12.75,RU,2022-01-29 00:20:10
409,Havre,49.5833,0.3333,46.17,100,100,12.66,FR,2022-01-29 00:20:11
410,Shaunavon,49.6501,-108.4181,33.58,67,99,11.27,CA,2022-01-29 00:20:11
411,Vestmanna,62.1564,-7.1664,40.12,75,100,14.97,FO,2022-01-29 00:20:12
412,Pinotepa Nacional,16.3167,-98.0167,80.35,63,1,5.21,MX,2022-01-29 00:20:13
413,Hirara,24.8,125.2833,68.27,94,75,4.61,JP,2022-01-29 00:21:13
414,Kasongo-Lunda,-6.4667,16.8167,71.76,83,100,1.3,CD,2022-01-29 00:21:14
415,Baykit,61.67,96.37,-14.33,100,100,1.7,RU,2022-01-29 00:21:14
